C3466	http://appstore.huawei.com:80/app/C3466	http://appstore.huawei.com:80/images/app_defult.png	酷狗音乐	酷狗音乐:【核心功能】 1. 更人性化的操作界面  界面全新设计，清新简洁，点划之间尽享畅爽体验；  2. 乐库体验大有不同  耳目一新的乐库，新歌速递、权威榜单、精选歌单，你要找的音乐，都在酷狗乐库；  3. 专业蝰蛇音效  由蝰蛇(VIPER)专业打造的智能均衡环绕音，更有多种预设音效，让同一首歌也有不同的味道； 4. 融	C34075:手机淘宝,C5683:微信,C183901:WiFi信号增强…,C9319:QQ,C10047107:滴滴出行,C10220136:QQ音乐,C185099:个性彩铃,C10141752:最美壁纸,C5373:支付宝,C10193357:微医,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺视频,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C5206	http://appstore.huawei.com:80/app/C5206	http://appstore.huawei.com:80/images/app_defult.png	美团	12.21-12.30圣诞新用户1分钱嗨吃，老用户每日10点开抢！ 新老用户优惠买单随机立减，最高立减50元！更有双重优惠等你来！ 12.31-1.3元旦每分钟免一单，快来围观！   美团网，团购一次，美一次，专业品质团购网，团购、美食、酒店、外卖、电影、美发、美甲、KTV、购物应有尽有！    精致美食，旅游团购，酒店预订，打	C5683:微信,C5373:支付宝,C10080633:百度魔拍,C10027946:快的打车,C2217:我查查,C34075:手机淘宝,C10243018:中国工商银行,C9319:QQ,C183901:WiFi信号增强…,C10220136:QQ音乐,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C20911	http://appstore.huawei.com:80/app/C20911	http://appstore.huawei.com:80/images/app_defult.png	 高德地图 	 高德地图 :国内专业的手机地图，超过3.2亿用户在使用！高德地图是应用商店上数据准确率高、省流量、躲避拥堵功能强大的手机地图，平均每天为用户省油61万升！ 高德地图作为苹果中国地图数据独家供应商，深耕地图领域12年，专注数字地图内容、导航和位置服务解决方案。  我们能为您提供准确的位置信息 -地点、道路数据值得信赖 -定位精准，误差率低  	C20252:京东,C183901:WiFi信号增强…,C40224:相片组合 Phot…,C10017070:高铁管家,C2217:我查查,C10099655:铁路12306,C31346:手机百度,C107870:e代驾,C9319:QQ,C3382:百度地图,C3382:百度地图,C20911: 高德地图 ,C5157:携程旅行,C262:去哪儿旅行,C5745:天翼导航,C3403:高德导航,C39196:艺龙旅行,C10067576:116114,C10027946:快的打车,C12192:同程旅游,
C10067631	http://appstore.huawei.com:80/app/C10067631	http://appstore.huawei.com:80/images/app_defult.png	华为手机服务	华为手机服务:“手机服务”为华为手机用户提供立体在线服务，集成智能问答、用户指南、服务网点、花粉论坛等必备服务，旨在为用户提供统一的手机售后服务入口，帮助用户便捷定位和快速解决问题，让您安心、省心、放心地使用华为手机。 主要功能： 1、华为会员：华为提供给终端消费者的一项增值服务，是消费者尊贵身份的象征。会员可享受专属售后服务、VIP客服、应用和游戏特权、生活	C9319:QQ,C5683:微信,C183901:WiFi信号增强…,C2217:我查查,C3466:酷狗音乐,C21976:UC浏览器,C174391:百度云,C10220136:QQ音乐,C31346:手机百度,C2682:搜狗输入法,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C21976	http://appstore.huawei.com:80/app/C21976	http://appstore.huawei.com:80/images/app_defult.png	UC浏览器	UC浏览器:5亿用户共同选择的上网神器，UC星座版高能来袭！ 【个性化资讯】读懂你的兴趣，推荐给你最想看的内容今日头条新闻，明星八卦，微信热文，NBA欧冠，股票理财，漫画杂志，美女写真哪些是你的菜? 【免费小说】起点，纵横，潇湘，红袖，书旗，掌阅热门小说全阅读，更有书评推荐，再不怕书荒啦 ! 【海量视频】优酷，土豆，搜狐，爱奇艺，乐视芒果TV，腾讯视频	C20252:京东,C183901:WiFi信号增强…,C174391:百度云,C10114178:流量宝,C10057661:Google Play…,C10237646:3D暴力飙车,C22852:暴风影音,C10212671:阿达脑训练,C10059250:神庙逃亡2,C10191116:图片合成器,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C34075	http://appstore.huawei.com:80/app/C34075	http://appstore.huawei.com:80/images/app_defult.png	手机淘宝	打开淘宝领金币-人人有份 手机淘宝（Android版）是阿里巴巴专为Android手机用户推出的满足其生活消费和线上购物需求的软件，具有查看附近的生活优惠信息、商品搜索、浏览、购买、支付、收藏、物流查询、旺旺沟通等在线功能，成为了用户方便快捷的生活消费入口	C20252:京东,C5373:支付宝,C57804:天猫,C40224:相片组合 Phot…,C10193357:微医,C174391:百度云,C32569:优酷,C55726:明星同款-一闪…,C183901:WiFi信号增强…,C2060:导航犬,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C121553	http://appstore.huawei.com:80/app/C121553	http://appstore.huawei.com:80/images/app_defult.png	WPS Office	WPS Office:崭新界面设计全面开启，操作得到更大幅度的提高和优化  最佳安卓办公软件，个人版永久免费，体积小、速度快；独有手机阅读模式，字体清晰翻页流畅；完美支持微软Office、PDF等23种文档格式；文档漫游功能，让你离开电脑一样办公。  用户多：全球用户 500,000,000！ 口碑好：Google Play 超过490,000五星评	C37127:PDF阅读器 …,C5373:支付宝,C10191116:图片合成器,C10047107:滴滴出行,C10129690:听歌学英语,C10159654:更换字体管家(…,C20252:京东,C183901:WiFi信号增强…,C10113430:CAD快速看图,C10107104:新华字典,C121553:WPS Office,C10096044:金山WPS Of…,C381:网易有道词典,C5458:驾考宝典-驾校…,C6468:金山词霸,C10113015:作业帮,C10082485:名片全能王,C10068705:扫描全能王,C10208807:驾校一点通,C10191382:小猿搜题,
C10049053	http://appstore.huawei.com:80/app/C10049053	http://appstore.huawei.com:80/images/app_defult.png	华为商城	【华为商城客户端 我的掌上抢购神器】 不管您是在路上、开会、上课还是家里沙发上，都能第一时间预约抢购华为、荣耀新品。HUAWEI MATE 8、华为畅享5S、荣耀畅玩5X、荣耀7i、华为P8、荣耀7等众多热门新品一网打尽，先人一步！立即下载客户端，开始选购吧！ 【功能概览】 新版首页：全新首页，更多精彩！ 抢购神器：第一时间预约抢购华	C20252:京东,C5373:支付宝,C5683:微信,C34075:手机淘宝,C2217:我查查,C2060:导航犬,C57804:天猫,C3466:酷狗音乐,C10047107:滴滴出行,C183901:WiFi信号增强…,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C3382	http://appstore.huawei.com:80/app/C3382	http://appstore.huawei.com:80/images/app_defult.png	百度地图	【基本功能介绍】 用百度地图，快速定位你的位置，探索周边美食娱乐。 不但可以找位置，还能帮你“到这去”，公交、驾车、步行三种出行方式任你选择，还有蚯蚓路线、免费语音导航、时间胶囊让你出行无忧。 丰富的贴心功能，帮你玩转地图。离线地图，节省流量。收藏夹可以同步云端，实现电脑、手机、Pad三端贯通，永不丢失。 【温馨提示】 Andr	C20252:京东,C34075:手机淘宝,C183440:签证侠香香,C10179513:单机斗地主,C39289:手机通信Whats…,C5683:微信,C5341:网易公开课,C174391:百度云,C183901:WiFi信号增强…,C2682:搜狗输入法,C3382:百度地图,C20911: 高德地图 ,C5157:携程旅行,C262:去哪儿旅行,C5745:天翼导航,C3403:高德导航,C39196:艺龙旅行,C10067576:116114,C10027946:快的打车,C12192:同程旅游,
C10207207	http://appstore.huawei.com:80/app/C10207207	http://appstore.huawei.com:80/images/app_defult.png	华为云服务	【软件介绍】 华为云服务集合个人数据同步、云相册、手机找回等多种基础云功能，旨在为消费者提供易用、快捷、智能、安全的一站式个人数据管理服务。  【功能特色】 1.联系人自动同步，手机和云端始终保持一致，换机也不会丢失联系人。 2.支持多种联系人数据整理方式：本地覆盖云端、云端覆盖本地、智能合并，满足各种场景需要。 3.短信	C20252:京东,C183901:WiFi信号增强…,C174391:百度云,C23707:违章查询,C10067631:华为手机服务,C21976:UC浏览器,C2682:搜狗输入法,C6337:百度输入法,C2217:我查查,C10159654:更换字体管家(…,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C10055832	http://appstore.huawei.com:80/app/C10055832	http://appstore.huawei.com:80/images/app_defult.png	华为文件管理(含网盘)	华为文件管理(含网盘):【软件介绍】  【华为文件管理】是华为公司为用户精心打造的一款好用、易用的资源管理共享类应用软件。体贴的分类让您可以快速找到图片、音频、文档、视频、压缩包等文件，不再纠结于N级的文件目录。 【华为文件管理】支持中文、英文、法语、西班牙语、俄语、日语、韩语等42国语言，适配华为手机安卓系统4.0及以上。  【功能特色】  1.支持	C54626:铃声多多,C10114178:流量宝,C174391:百度云,C183901:WiFi信号增强…,C21976:UC浏览器,C10047107:滴滴出行,C10100910:清理精灵,C10057661:Google Play…,C66323:华为备份,C10159654:更换字体管家(…,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C10060708	http://appstore.huawei.com:80/app/C10060708	http://appstore.huawei.com:80/images/app_defult.png	华为支付	该应用为华为钱包支付服务插件，无桌面图标，如需进行花币充值、银行卡管理、查询账单及体验其他钱包功能，请搜索“华为钱包”安装体验。华为支付内包含零钱、花币、信用卡、借记卡、支付宝、手机充值卡等多种支付方式，使用华为账号登录，更可体验一键支付的方便快捷。	C20252:京东,C10174759:消灭糖果贺岁版,C10113531:保卫萝卜2,C10249215:超级玛丽酷跑,C10075868:地铁跑酷,C10141752:最美壁纸,C183901:WiFi信号增强…,C10057661:Google Play…,C174391:百度云,C10114178:流量宝,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C7166	http://appstore.huawei.com:80/app/C7166	http://appstore.huawei.com:80/images/app_defult.png	微博	天天捕鱼赢话费HD:2015年最新，最靓的捕鱼游戏，天天赢话费！  千炮捕鱼：一炮成名天下知！ 赢话费捕鱼：千元话费，超级智能电视，W元京东卡，天天有，天天赢！ 街机捕鱼：100%完美移植街机捕鱼，掌中的游戏厅! 竞技捕鱼：打造全新模式，与好友匹配竞赛，“无兄弟，不捕鱼”! 挂机捕鱼：全新组合技能，想挂多久，挂多久! 特别说明：为了游戏	C20252:京东,C34075:手机淘宝,C183901:WiFi信号增强…,C37161:YY,C5373:支付宝,C2217:我查查,C5683:微信,C2682:搜狗输入法,C55726:明星同款-一闪…,C9319:QQ,C5683:微信,C9319:QQ,C7166:微博,C23563:陌陌,C10085602:花粉俱乐部,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C30467:飞信,C31575:139邮箱,
